ID,birth,education,marital_status,income,number_of_children,days_since_last_purchase,customer_enrollment_date,customer_complaint_status,discounted_purchases,website_purchases,catalogue_purchases,store_purchases,web_visits_month,campaign1_accepted,campaign2_accepted,campaign3_accepted,campaign4_accepted,campaign5_accepted
8724,1982,Graduation,Single,28567.0,1,57,17-06-2013,0,2,2,0,3,6,0,0,0,0,0
5517,1969,Graduation,Married,25293.0,1,51,15-09-2013,0,1,1,1,2,8,0,0,0,0,0
3722,1972,Graduation,Single,44503.0,2,83,16-04-2014,0,2,2,0,3,6,0,0,0,0,0
8442,1985,Master,Married,19510.0,2,63,04-09-2013,0,2,1,0,3,7,0,0,0,0,0
5332,1960,2n Cycle,Married,82504.0,0,2,27-07-2013,0,1,3,6,7,1,0,0,0,0,0
4557,1970,Graduation,Together,22070.0,1,11,04-10-2013,0,2,2,2,2,6,0,0,0,0,0
7540,1952,Graduation,Married,50300.0,1,52,25-05-2014,0,2,2,1,8,2,0,0,0,0,0
5802,1972,Basic,Married,14188.0,0,40,28-02-2013,0,1,2,0,4,6,0,0,0,0,0
2276,1955,Graduation,Single,57959.0,1,71,02-05-2013,0,5,4,7,11,3,0,0,0,0,0
295,1989,Graduation,Single,81217.0,0,77,19-07-2013,0,1,3,7,11,1,0,0,0,0,0
1630,1979,Graduation,Single,61825.0,1,56,07-08-2013,0,1,4,2,8,4,0,0,0,0,0
9760,1963,PhD,Widow,52278.0,1,24,25-01-2013,0,6,10,5,10,8,0,0,0,0,0
5995,1962,Graduation,Divorced,39552.0,2,54,18-12-2012,0,7,6,2,5,8,0,0,0,0,0
5782,1982,2n Cycle,Together,58582.0,1,15,28-09-2013,0,2,9,2,9,5,0,0,0,1,0
4944,1959,Graduation,Together,71367.0,0,24,23-08-2013,0,1,4,5,7,2,0,0,0,0,0
3233,1965,PhD,Married,62745.0,1,89,23-03-2013,0,3,7,8,11,5,0,0,0,0,0
8650,1978,Graduation,Widow,54162.0,2,31,18-03-2013,0,1,1,0,3,4,0,0,0,0,0
5424,1983,Graduation,Married,39922.0,1,30,14-02-2013,0,2,3,0,4,8,0,0,0,0,0
1992,,Graduation,Married,60597.0,1,2,01-01-2014,0,4,2,2,8,7,1,0,0,0,0
5341,1962,2n Cycle,Divorced,81975.0,1,2,05-01-2013,0,1,6,3,4,7,0,0,0,0,1
6504,1975,2n Cycle,Together,19789.0,1,24,20-11-2013,0,3,2,1,3,5,0,0,1,0,0
4086,1959,Graduation,Married,18690.0,0,77,28-12-2012,0,1,1,1,2,8,0,0,0,0,0
868,1966,Graduation,Married,44794.0,1,99,08-06-2014,0,1,2,0,3,6,0,0,0,0,0
7094,1975,Graduation,Widow,58330.0,1,87,25-12-2013,0,1,6,4,13,4,0,0,0,0,0
6072,1970,Master,Single,75345.0,0,16,02-02-2013,0,1,5,8,6,3,1,0,0,0,0
7284,1953,Graduation,Married,48686.0,3,8,04-12-2013,0,1,1,0,2,8,0,0,0,0,0
3643,1974,Master,Married,63206.0,0,65,20-03-2014,0,1,4,3,6,2,0,0,0,0,1
7832,1959,Master,Married,77520.0,1,30,28-08-2013,0,1,8,7,7,4,1,0,1,0,1
3698,1983,Graduation,Together,78687.0,0,13,09-08-2012,0,1,4,6,8,2,0,0,0,0,1
9579,1959,PhD,Married,33762.0,3,61,07-07-2013,0,3,2,2,2,8,0,0,0,0,0
8842,1971,Graduation,Widow,30372.0,2,33,25-12-2012,0,3,2,0,3,7,0,0,0,0,0
6354,1984,Graduation,Together,15345.0,1,51,31-08-2012,0,2,1,1,2,8,0,0,0,0,0
6497,1960,Graduation,Married,51651.0,1,32,07-11-2012,0,4,6,2,5,8,0,0,0,0,0
942,1982,Graduation,Single,39660.0,1,36,08-08-2012,0,3,7,1,3,9,0,0,0,0,0
7789,1965,PhD,Married,84618.0,0,96,22-11-2013,0,1,6,9,10,2,0,0,0,0,1
4609,1966,PhD,Married,57705.0,1,14,11-01-2014,0,3,8,1,6,6,0,0,0,0,0
2478,1973,Graduation,Married,25410.0,1,48,31-08-2013,0,1,1,0,4,4,0,0,0,0,0
5247,1955,PhD,Married,38725.0,2,52,10-05-2014,0,2,1,0,4,4,0,0,0,0,0
10133,1970,Graduation,Single,93790.0,0,16,12-02-2014,0,0,6,7,12,2,1,0,0,1,1
6024,1953,Graduation,Together,94384.0,0,62,04-03-2013,0,0,5,8,5,2,1,0,0,1,1
7892,1969,Graduation,Single,18589.0,0,89,02-01-2013,0,2,2,1,3,7,0,0,0,0,0
4174,1956,Master,Together,55249.0,1,81,17-04-2014,0,1,2,1,4,3,0,0,0,0,0
10525,1986,Graduation,Single,26576.0,1,40,13-10-2012,0,1,1,0,2,9,0,0,1,0,0
454,1980,Graduation,Together,69508.0,1,48,14-11-2012,0,2,11,4,11,6,0,0,0,0,0
9224,1972,PhD,Single,55260.0,1,81,12-12-2012,0,2,8,10,5,6,0,0,0,0,0
1710,1978,Graduation,Single,30168.0,1,51,07-03-2013,0,7,6,1,4,9,0,0,0,0,0
8931,1986,Graduation,Together,83033.0,1,82,18-05-2014,0,1,11,4,10,5,1,0,0,0,0
4910,1967,Graduation,Divorced,68743.0,0,81,30-08-2012,0,1,11,5,13,7,0,0,0,0,0
9955,1954,Graduation,Together,39898.0,1,20,12-02-2013,0,2,3,0,4,7,0,0,0,0,0
10613,1958,PhD,Together,37334.0,2,44,26-02-2014,0,4,3,0,4,4,0,0,0,0,0
3276,1976,2n Cycle,Together,36301.0,1,53,25-10-2013,0,1,3,0,3,7,0,0,0,0,0
6609,1966,Graduation,Widow,27038.0,0,64,18-09-2012,0,1,3,0,3,9,0,0,0,0,0
5123,1951,Master,Married,27450.0,0,57,15-04-2013,0,1,2,1,3,7,0,0,0,0,0
7381,1968,Graduation,Divorced,75693.0,0,10,06-12-2012,0,1,11,4,6,4,1,0,0,1,1
7848,1974,Graduation,Single,49166.0,1,17,13-06-2013,0,2,5,3,3,6,0,0,0,0,0
1000,1961,Master,Together,74881.0,2,48,08-03-2013,0,4,9,2,12,5,0,0,0,0,0
1158,1966,Graduation,Divorced,48877.0,1,27,05-01-2014,0,1,3,0,4,7,0,0,0,0,0
7451,1960,Master,Single,98777.0,0,23,17-02-2014,0,0,4,6,9,1,0,0,0,1,0
10602,1983,Graduation,Married,39922.0,1,30,14-02-2013,0,2,3,0,4,8,0,0,0,0,0
5172,1976,Master,Together,65104.0,1,4,14-11-2013,0,2,3,5,7,7,0,0,0,0,0
7186,1966,PhD,Together,30843.0,2,43,26-05-2014,0,2,1,1,2,5,0,0,1,0,0
5117,1963,2n Cycle,Married,32632.0,0,32,02-08-2012,0,2,4,4,8,5,0,0,0,0,0
4607,1959,Graduation,Together,71367.0,0,24,23-08-2013,0,1,4,5,7,2,0,0,0,0,0
4713,1979,PhD,Married,31605.0,1,15,22-11-2012,0,2,2,1,4,7,0,0,0,0,0
3766,1959,Master,Widow,33051.0,0,15,16-08-2012,0,3,9,1,8,9,0,0,0,0,0
8254,1974,PhD,Married,34596.0,1,48,13-04-2013,0,1,1,0,2,8,0,0,0,0,0
3056,1978,Graduation,Divorced,63693.0,1,63,14-10-2013,0,3,11,6,9,6,0,0,0,0,0
3262,1958,Graduation,Single,68281.0,0,31,07-08-2012,0,1,2,9,13,5,0,0,0,0,0
6248,1947,Master,Single,91712.0,0,47,17-10-2013,0,0,9,7,11,3,0,0,0,0,1
4390,1954,Graduation,Together,75315.0,1,14,15-04-2014,0,2,5,4,12,2,0,0,0,0,0
5396,1988,Graduation,Married,68487.0,0,48,13-01-2013,0,1,9,7,13,4,0,0,0,0,0
89,1975,2n Cycle,Married,22212.0,1,49,09-12-2013,0,2,2,0,4,6,0,0,0,0,0
202,1948,PhD,Widow,82032.0,0,54,05-04-2014,0,0,4,6,7,1,0,0,0,0,0
3007,1966,Graduation,Together,37758.0,2,49,04-10-2012,0,2,1,0,3,8,0,0,0,0,0
9597,1969,Graduation,Married,73448.0,0,10,10-02-2014,0,1,7,2,9,4,0,0,0,0,0
9888,1969,Graduation,Together,68695.0,0,3,25-06-2014,0,1,4,4,7,2,0,0,0,0,0
5114,1965,Master,Married,74806.0,1,1,19-12-2012,0,2,5,4,5,4,0,0,0,0,0
6233,1976,Graduation,Married,65991.0,1,21,07-09-2012,0,3,9,5,10,7,0,0,0,0,0
6202,1960,Graduation,Together,63381.0,1,78,05-10-2012,0,4,4,5,13,2,0,0,0,0,0
2471,1965,Graduation,Married,61482.0,0,39,27-06-2014,0,1,3,2,6,2,0,0,0,0,0
6885,1977,Graduation,Divorced,32952.0,1,36,01-12-2013,0,1,2,0,3,7,0,0,0,0,0
3594,1973,Master,Married,54108.0,2,74,05-11-2012,0,13,8,2,9,8,0,0,0,0,0
1818,1971,PhD,Together,29732.0,1,23,25-03-2014,0,1,2,0,2,9,0,0,0,0,0
2939,1970,Master,Together,79419.0,0,96,22-06-2014,0,1,4,6,4,2,0,0,0,0,0
10928,1958,Graduation,Together,66886.0,1,28,16-09-2013,0,2,7,1,7,5,0,0,0,0,0
4381,1971,PhD,Married,46463.0,2,56,18-08-2013,0,7,3,1,6,6,0,0,0,0,0
521,1985,Graduation,Together,54006.0,1,42,18-09-2012,0,2,8,1,7,7,0,0,0,0,0
6679,1966,Graduation,Single,33279.0,0,29,12-06-2014,0,1,0,0,3,3,0,0,0,0,0
232,1965,Graduation,Single,61559.0,1,8,17-07-2013,0,1,4,2,10,3,0,0,0,0,0
8310,1964,Graduation,Together,68142.0,1,96,29-08-2012,0,3,10,4,7,6,0,0,0,0,0
7093,1985,Graduation,Married,19986.0,1,74,14-11-2013,0,1,0,0,3,7,0,0,0,0,0
3934,1966,Graduation,Married,61286.0,1,34,02-08-2013,0,2,7,1,8,5,0,0,0,0,0
10383,1966,Graduation,Divorced,70287.0,0,30,02-04-2013,0,1,5,5,10,3,0,0,0,0,0
7873,1973,PhD,Together,63516.0,2,30,06-07-2013,0,4,4,1,7,5,0,0,0,0,0
550,1952,Graduation,Divorced,62335.0,1,87,23-05-2013,0,2,3,3,13,2,0,0,0,0,0
5043,1951,Basic,Married,26997.0,0,89,05-11-2012,0,2,4,2,5,7,0,0,0,0,0
4149,1948,PhD,Together,76140.0,0,57,13-05-2014,0,1,5,9,6,2,0,0,0,0,0
6471,1971,Master,Single,36230.0,1,17,17-10-2013,0,1,2,0,4,5,0,0,0,0,0
1184,1968,PhD,Divorced,69674.0,2,46,22-05-2013,0,3,10,2,10,5,0,0,0,0,0
1087,1975,Master,Together,22669.0,1,30,22-05-2013,0,3,4,1,2,9,0,0,0,0,0
2326,1990,Graduation,Married,18929.0,0,15,16-02-2013,0,1,1,0,4,6,0,0,0,0,0
3967,1971,PhD,Married,78931.0,0,19,25-10-2013,0,1,2,8,13,1,0,0,0,0,0
3075,1972,PhD,Married,59973.0,0,47,11-09-2013,0,1,3,4,7,1,0,0,0,0,0
2173,1952,Graduation,Widow,40049.0,1,23,16-10-2013,0,1,1,0,3,6,0,0,0,0,0
4201,1962,Graduation,Single,57967.0,1,39,03-03-2013,0,5,4,2,8,5,0,0,0,0,0
3919,1976,Master,Single,72309.0,0,64,11-03-2013,0,1,5,6,8,3,1,0,0,0,0
1,1961,Graduation,Single,57091.0,0,0,15-06-2014,0,1,7,3,7,5,0,1,0,0,0
11091,1953,Graduation,Together,34587.0,2,68,16-05-2014,0,2,1,0,3,4,0,0,0,0,0
692,1954,Graduation,Together,36807.0,2,88,20-12-2012,0,1,1,0,2,6,0,0,0,0,0
231,1956,Master,Together,28839.0,2,86,11-03-2014,0,2,2,0,3,5,0,0,0,0,0
6049,1982,Master,Together,73450.0,0,85,05-12-2013,0,1,7,8,11,3,1,0,1,0,0
7899,1952,PhD,Married,77610.0,1,70,29-10-2012,0,2,4,7,4,7,0,0,0,0,0
2036,1973,PhD,Together,57906.0,1,29,11-06-2013,0,3,4,2,8,4,0,0,0,0,0
2894,1985,Graduation,Single,72903.0,0,74,29-10-2013,0,1,7,5,8,4,1,0,0,1,1
5512,1977,Master,Married,55842.0,1,19,23-05-2014,0,1,7,1,8,5,0,0,0,0,0
1509,1958,PhD,Together,84460.0,0,80,04-01-2013,0,0,9,9,4,5,1,1,0,1,1
5835,1976,PhD,Divorced,14849.0,1,39,02-07-2013,0,3,2,0,4,8,0,0,0,0,0
7011,1973,Graduation,Married,33471.0,1,47,12-10-2012,0,3,3,0,4,7,0,0,0,0,0
7922,1951,PhD,Single,64950.0,1,29,12-08-2012,0,2,11,2,10,7,0,0,0,1,0
1916,1954,Master,Married,45736.0,1,92,24-07-2013,0,5,7,1,6,7,0,0,0,0,0
1600,1965,Master,Married,56962.0,3,60,11-10-2013,0,7,6,3,5,7,0,0,0,0,0
7375,1976,Graduation,Together,51369.0,1,84,25-10-2012,0,2,8,2,4,8,0,0,0,0,0
535,1987,Graduation,Divorced,81361.0,0,18,25-02-2014,0,1,3,10,13,1,0,0,0,0,0
955,1962,Master,Together,47175.0,2,81,28-10-2012,0,7,4,2,4,8,0,0,1,0,0
10157,1965,Graduation,Single,59686.0,1,78,25-01-2014,0,1,4,1,6,4,0,0,0,0,0
4603,1960,PhD,Married,65695.0,1,50,31-01-2014,0,2,5,4,10,4,0,0,0,0,0
898,1986,Graduation,Married,23477.0,1,39,21-10-2013,0,3,3,0,4,8,0,0,0,0,0
6963,1947,Graduation,Single,77457.0,0,85,05-03-2014,0,1,2,5,10,1,0,0,0,0,1
7881,1946,Master,Married,66835.0,0,21,28-09-2013,0,1,6,4,13,2,0,0,0,0,0
4405,1956,Master,Married,63915.0,2,2,30-07-2013,0,2,6,3,12,5,0,0,0,0,0
8541,1990,2n Cycle,Married,24683.0,1,98,08-03-2014,0,2,2,0,4,5,0,0,0,0,0
6183,1962,Master,Married,58646.0,1,3,10-06-2013,0,1,2,1,4,4,0,0,0,0,0
7679,1985,PhD,Single,30298.0,0,48,19-05-2014,0,1,1,1,3,3,0,0,0,0,0
5140,1985,PhD,Married,64355.0,1,66,24-08-2012,0,2,4,3,12,8,0,0,0,0,0
153,1953,Graduation,Divorced,23272.0,0,29,17-10-2013,0,1,1,0,3,4,0,0,0,0,0
7966,1959,Graduation,Single,80982.0,2,48,08-01-2013,1,3,11,5,11,5,0,0,0,0,0
6988,1986,Graduation,Married,71952.0,1,93,10-01-2013,0,2,8,4,8,4,0,0,1,0,1
8737,1978,Graduation,Divorced,55563.0,1,22,05-04-2014,0,1,2,0,3,3,0,0,0,0,0
247,1971,Graduation,Married,36715.0,1,16,17-11-2012,0,6,7,2,4,9,0,0,0,0,0
1103,1976,Master,Married,81929.0,1,60,29-09-2012,0,2,4,4,10,6,0,0,1,0,1
4252,1965,Graduation,Married,44375.0,1,73,23-03-2014,0,1,4,1,6,5,0,0,0,0,0
9500,1959,Graduation,Married,58113.0,1,66,25-01-2013,1,3,9,2,8,7,0,0,0,0,0
3336,1948,PhD,Together,66375.0,1,96,21-11-2013,0,3,2,4,5,7,0,0,1,0,0
6343,1959,Graduation,Married,79823.0,1,6,31-03-2014,0,1,6,9,7,2,0,0,0,1,0
5084,1975,Graduation,Widow,58330.0,1,87,25-12-2013,0,1,6,4,13,4,0,0,0,0,0
3469,1977,PhD,Divorced,34487.0,2,94,06-09-2012,0,3,3,0,3,9,0,0,0,0,0
6215,1977,Graduation,Married,31353.0,2,24,29-12-2013,0,2,1,1,2,8,0,0,0,0,0
922,1979,2n Cycle,Married,31086.0,2,79,04-05-2013,0,2,1,1,2,8,0,0,1,0,0
8952,1953,Master,Married,65569.0,1,96,05-11-2012,0,2,6,5,10,3,0,0,0,0,0
6437,1985,2n Cycle,Single,41473.0,1,80,19-06-2013,0,1,2,0,3,7,0,0,0,0,0
5975,1967,PhD,Single,40304.0,1,82,30-09-2013,0,1,2,0,3,7,0,0,0,0,0
6262,,Master,Single,72217.0,0,93,10-04-2013,0,1,3,10,8,2,0,0,0,0,0
1515,1975,Master,Together,34176.0,1,9,22-01-2014,0,1,1,0,3,3,0,0,0,0,0
10377,1958,Master,Together,46692.0,1,37,06-06-2013,0,3,6,1,5,6,0,0,0,0,0
10609,1962,PhD,Married,42769.0,1,15,12-10-2013,0,2,1,1,4,4,0,0,0,0,0
5631,1991,Graduation,Single,49767.0,0,92,02-05-2013,0,1,5,4,8,4,0,0,0,0,0
7411,1964,PhD,Married,31686.0,2,31,05-06-2014,0,2,1,0,3,6,0,0,0,0,0
5907,1952,Master,Married,33444.0,2,24,03-11-2012,0,1,1,0,2,8,0,0,0,0,0
9185,1966,PhD,Single,69759.0,0,38,28-10-2013,0,3,4,6,5,3,0,0,0,0,0
11110,1973,Graduation,Single,3502.0,1,56,13-04-2013,0,0,0,0,0,14,0,0,0,0,0
3037,1983,PhD,Married,50150.0,0,32,20-06-2013,0,2,5,2,7,5,0,0,0,0,0
2669,1993,Graduation,Single,74293.0,0,66,,0,1,5,4,6,2,0,0,0,0,0
10307,1956,Graduation,Married,50387.0,2,91,31-08-2013,0,3,6,2,8,5,0,0,0,0,0
3102,1981,2n Cycle,Together,19414.0,1,32,16-10-2013,0,1,1,0,3,8,0,0,0,0,0
1172,1983,PhD,Married,92491.0,0,71,,0,1,7,5,12,3,1,0,0,1,1
10789,1964,PhD,Married,45759.0,2,13,23-02-2013,0,2,2,0,3,7,0,0,0,0,0
3091,1981,2n Cycle,Together,75774.0,1,27,02-05-2014,0,1,7,5,8,4,0,0,0,0,0
5723,1976,PhD,Together,49187.0,1,63,11-01-2014,0,1,1,1,5,2,0,0,0,0,0
938,1981,Graduation,Married,40211.0,2,30,30-07-2013,0,2,2,1,2,8,0,0,1,0,0
9736,1980,Graduation,Married,41850.0,2,51,24-12-2012,0,3,3,0,3,8,0,0,0,0,0
6690,1966,Master,Married,38179.0,2,30,14-03-2013,0,4,3,1,3,7,0,0,0,0,0
2811,1963,PhD,Single,48918.0,2,21,12-04-2014,0,2,1,0,4,4,0,0,0,0,0
2088,1972,Graduation,Together,84906.0,0,98,04-10-2013,0,1,5,6,12,2,0,1,0,1,1
11166,1961,Graduation,Married,49678.0,1,81,02-02-2013,0,2,6,2,4,7,0,0,0,0,0
4184,1950,PhD,Together,52157.0,1,48,07-06-2014,0,2,3,2,5,4,0,0,0,0,0
2980,1952,Master,Single,8820.0,2,52,22-03-2013,0,4,3,0,3,8,0,0,0,0,0
8933,1983,2n Cycle,Married,32146.0,1,16,12-05-2014,0,2,2,0,4,6,0,0,0,0,0
7706,1975,2n Cycle,Together,46772.0,1,88,07-11-2012,0,6,11,8,5,8,0,0,1,0,0
1951,1981,Basic,Married,34445.0,0,92,27-01-2013,0,6,11,2,8,9,0,0,0,0,0
5841,1966,Graduation,Together,60894.0,1,61,28-06-2013,0,5,10,3,8,7,0,0,0,0,0
1927,1973,2n Cycle,Together,69401.0,1,41,23-03-2014,0,4,4,4,5,2,0,0,0,0,0
10339,1954,Master,Together,,1,83,23-06-2013,0,2,4,1,4,6,0,0,0,0,0
7059,,Graduation,Married,80124.0,0,47,26-06-2014,0,1,3,7,8,1,0,0,1,0,0
8783,1950,Graduation,Married,57045.0,1,40,08-09-2012,0,3,4,2,9,3,0,0,0,0,0
983,1984,Graduation,Married,40059.0,1,82,28-09-2013,0,1,6,2,3,8,0,0,1,0,0
4437,1962,Graduation,Married,65316.0,2,65,24-04-2013,0,2,3,2,5,4,0,0,0,0,0
1459,1966,PhD,Married,69063.0,1,16,07-11-2012,0,1,5,3,5,3,0,0,0,0,0
6357,1959,2n Cycle,Divorced,59052.0,1,29,17-11-2013,0,3,7,1,7,5,0,0,0,0,0
2227,1958,2n Cycle,Together,26490.0,0,92,22-09-2012,0,2,3,1,5,6,0,0,0,0,0
9014,1975,Graduation,Married,37085.0,2,65,26-06-2014,0,4,3,0,3,8,0,0,0,0,0
252,1963,PhD,Divorced,41003.0,0,11,17-03-2013,0,1,6,2,8,6,0,0,0,0,0
10313,1975,Graduation,Married,48178.0,2,69,28-10-2012,0,6,5,1,4,8,0,0,0,0,0
8210,1975,Master,Married,54730.0,1,64,15-08-2013,0,5,4,1,8,4,0,0,0,0,0
9952,1947,Master,Together,78093.0,0,53,11-12-2013,0,1,4,7,5,1,0,0,0,0,0
7055,1952,PhD,Together,61010.0,1,57,09-10-2012,0,2,8,5,11,5,0,0,0,0,0
4436,1976,Graduation,Single,20180.0,0,27,20-02-2013,0,1,2,1,4,7,0,0,0,0,0
9790,1957,Graduation,Single,78499.0,0,12,23-11-2013,0,1,11,3,4,4,0,0,0,0,1
9292,1952,Graduation,Married,81795.0,0,74,26-10-2012,0,1,4,11,7,2,0,0,0,0,0
2488,1956,2n Cycle,Divorced,31395.0,2,80,23-03-2013,0,4,2,1,3,6,0,0,0,0,0
10486,1948,Graduation,Married,77142.0,0,54,29-05-2013,0,1,4,4,8,2,0,0,0,0,0
7261,1971,Graduation,Together,34600.0,2,8,01-01-2013,0,5,5,2,5,8,0,0,0,0,0
9560,1965,Graduation,Together,83003.0,0,18,03-03-2013,0,1,7,6,8,3,0,0,0,0,1
9076,1980,PhD,Married,30732.0,1,44,05-01-2013,0,4,4,1,4,8,0,0,0,0,0
6488,1959,PhD,Married,38829.0,1,86,06-04-2014,0,1,3,2,2,5,0,0,0,0,0
8299,,PhD,Single,33996.0,0,46,11-09-2013,0,1,1,1,3,4,0,0,0,0,0
544,1954,Graduation,Married,62820.0,0,51,11-05-2013,0,1,3,4,6,1,0,0,0,0,0
7685,1978,Graduation,Married,33039.0,1,4,09-09-2013,0,1,2,0,4,5,0,0,0,0,0
1250,1976,Graduation,Single,37697.0,1,82,07-02-2014,0,1,2,1,3,6,0,0,0,0,0
10814,1947,Graduation,Together,70321.0,0,6,16-01-2013,0,1,6,5,13,4,0,0,0,0,0
624,1984,Master,Single,18890.0,0,5,10-11-2012,0,1,0,1,2,6,0,0,1,0,0
9029,1972,PhD,Married,70116.0,0,73,26-01-2013,0,1,2,8,12,1,0,0,0,0,0
5204,1971,Graduation,Together,74538.0,0,21,29-06-2013,0,1,8,8,5,3,0,0,0,0,1
9635,1983,Master,Married,35876.0,0,13,20-04-2014,0,1,3,1,3,6,0,0,0,0,0
6261,1979,Graduation,Married,58025.0,1,81,26-11-2013,0,3,3,2,10,4,0,0,0,0,0
1379,1992,Master,Together,42670.0,0,12,27-04-2013,0,1,4,2,4,4,0,0,0,0,0
10951,1968,Graduation,Married,45688.0,1,20,25-01-2014,0,2,3,1,8,4,0,0,0,1,0
10967,1963,Graduation,Divorced,33378.0,2,38,06-02-2013,0,3,2,0,4,7,0,0,0,0,0
1612,1981,PhD,Single,,1,82,31-05-2013,0,2,3,0,3,6,0,0,0,0,0
11071,1984,Graduation,Single,79607.0,0,37,21-04-2013,0,1,3,6,6,1,0,0,0,0,0
2453,1960,Graduation,Together,62807.0,1,83,31-08-2012,0,3,5,3,12,5,0,0,0,0,0
8082,1971,Graduation,Married,25721.0,1,75,21-05-2013,0,1,1,1,2,7,0,0,0,0,0
11075,1978,Graduation,Married,51267.0,2,37,29-10-2013,0,4,3,3,5,4,0,0,0,0,0
6864,1989,Master,Divorced,10979.0,0,34,22-05-2014,0,2,3,0,3,5,0,0,0,0,0
7793,1976,Graduation,Together,62061.0,1,12,31-08-2013,0,3,10,4,7,6,0,0,0,1,0
3011,1965,Graduation,Married,69139.0,1,23,27-01-2014,0,1,4,1,5,4,0,0,0,0,0
6177,1985,PhD,Married,33454.0,1,32,08-05-2013,0,2,4,0,4,8,0,0,0,0,0
9974,1974,Graduation,Married,30631.0,1,75,12-07-2013,0,1,3,1,2,7,0,0,0,0,0
4338,1983,Graduation,Single,39062.0,1,28,25-03-2014,0,1,1,0,3,4,0,0,1,0,0
10735,1971,Graduation,Single,22804.0,1,75,31-07-2013,0,1,2,0,2,9,0,0,0,0,0
3009,1962,PhD,Widow,71670.0,0,8,09-07-2013,0,1,5,3,6,6,0,1,0,1,1
9923,,Master,Single,46423.0,2,6,18-09-2013,0,10,2,0,4,7,0,0,0,0,0
3463,1975,PhD,Married,69283.0,1,41,14-06-2014,0,4,7,3,13,5,0,0,0,0,0
4299,1960,Graduation,Together,70971.0,1,28,21-09-2012,0,7,11,11,5,7,0,0,0,0,0
5407,1954,Graduation,Together,53103.0,1,70,12-09-2013,0,5,10,6,7,7,0,0,1,0,0
1829,1961,PhD,Divorced,54959.0,1,55,19-01-2013,0,3,9,5,4,7,0,0,0,1,0
6365,1987,2n Cycle,Married,30390.0,0,5,02-09-2013,0,1,2,0,3,6,0,0,0,0,0
1755,1988,2n Cycle,Together,45204.0,1,93,11-04-2014,0,1,1,1,4,3,0,0,0,0,0
10678,1959,Graduation,Together,71232.0,1,91,28-11-2013,0,2,11,2,10,7,0,0,0,0,0
7943,1975,PhD,Married,36663.0,1,40,25-04-2014,0,1,1,1,3,2,0,0,0,0,0
3584,1955,PhD,Single,49667.0,0,35,20-08-2012,0,2,5,10,5,8,0,0,1,0,0
9308,1954,Graduation,Married,62820.0,0,51,11-05-2013,0,1,3,4,6,1,0,0,0,0,0
3790,1956,Graduation,Together,34633.0,3,31,23-01-2014,0,1,1,0,2,6,0,0,0,0,0
3916,1971,PhD,Together,49269.0,1,92,15-08-2012,0,3,7,3,12,7,0,0,0,0,0
3629,1978,Graduation,Single,38557.0,1,17,19-12-2012,0,2,3,1,3,7,0,0,0,0,0
4329,1984,PhD,Married,18988.0,1,43,23-05-2014,0,2,1,0,3,7,0,0,0,0,0
5049,1974,PhD,Together,30351.0,1,19,06-06-2013,0,1,3,0,2,9,0,0,0,0,0
7152,1983,Master,Married,27100.0,1,64,05-04-2013,0,1,1,0,3,7,0,0,0,0,0
5596,1956,2n Cycle,Together,58821.0,1,44,12-10-2013,0,1,9,2,9,6,0,0,0,0,0
274,1973,Graduation,Single,34853.0,2,75,23-12-2013,0,2,2,0,3,6,0,0,0,0,0
4749,1968,Graduation,Together,58554.0,2,55,26-09-2012,0,6,8,2,6,7,0,0,0,0,0
7327,1959,PhD,Married,36732.0,2,71,29-12-2013,0,3,1,1,4,2,0,0,0,0,0
3270,1978,2n Cycle,Together,17117.0,1,96,17-01-2013,0,4,3,1,3,9,0,0,0,0,0
340,1970,Graduation,Divorced,72967.0,1,1,15-12-2012,0,2,7,2,8,5,0,0,1,0,0
528,1978,Graduation,Married,65819.0,0,99,29-11-2012,0,1,5,4,10,3,0,0,0,0,0
6544,1949,PhD,Together,67911.0,1,63,22-05-2014,0,3,6,7,11,3,0,0,0,0,0
5633,1980,Graduation,Married,50183.0,2,47,25-06-2014,0,7,3,1,6,5,0,0,0,0,0
10476,1958,Graduation,Married,67267.0,1,0,13-05-2014,0,1,3,2,5,2,0,0,0,0,0
10640,1974,Graduation,Together,44392.0,2,71,05-09-2013,0,5,4,1,4,7,0,0,0,0,0
1907,1950,Master,Divorced,63120.0,1,53,28-09-2012,0,5,8,4,9,7,0,0,0,0,0
3498,1976,PhD,Married,55424.0,1,6,25-11-2012,0,4,7,5,9,6,0,0,1,0,0
10617,1989,Master,Divorced,10979.0,0,34,22-05-2014,0,2,3,0,3,5,0,0,0,0,0
2534,1953,Graduation,Married,37716.0,1,4,21-04-2014,0,2,4,1,3,7,0,0,0,0,0
5153,1967,PhD,Married,77766.0,1,97,22-02-2013,0,2,11,10,11,6,0,0,1,0,0
1890,1971,2n Cycle,Together,42033.0,2,95,19-09-2012,0,1,1,0,2,7,0,0,0,0,0
3445,1956,Graduation,Single,60714.0,0,56,17-01-2013,0,2,7,4,10,5,0,0,0,0,0
2315,1960,Graduation,Divorced,58401.0,1,55,20-04-2014,0,1,1,2,2,4,0,0,0,0,0
7627,1975,Master,Married,92163.0,0,25,12-12-2012,0,0,5,11,5,2,1,0,0,0,1
9937,1979,Graduation,Single,70337.0,0,75,02-01-2014,0,1,2,2,12,1,0,0,0,0,0
